SBU,Year,Country,Sold-to Code (Number version),# Products,Net Sales (EUR),Base Quantity (Volume-tons)
EVG,2020,Colombia,2701330,6,485325.11,150.8
EVG,2020,Colombia,2921676,2,112557.38,16.906285
EVG,2020,Colombia,3302043,5,372007.85,89.376264
EVG,2020,Ecuador,1557991,3,93321.02,27.6
EVG,2020,Ecuador,1668047,1,98775,25.2
EVG,2020,Ecuador,1889904,1,4140,2.7216
EVG,2020,Ecuador,3776449,10,593658.58,212.908
EVG,2020,Peru,2087035,1,198979.2,18.41616
EVG,2020,Venezuela,5868616,1,7041.18,0.9
EVH,2018,Argentina,553576,1,633.46,0.3
EVH,2018,Argentina,1609378,2,70681.96,36
EVH,2018,Bolivia,3147846,1,25254.13,2.7
EVH,2018,Bolivia,4550519,1,50868.51,5.4
EVH,2018,Brazil,943010,2,137513.16,39.641
EVH,2018,Brazil,1037838,1,32493.36,8.8
EVH,2018,Brazil,1043091,1,259923.69,26.112
EVH,2018,Brazil,1469435,1,90816.83,11.8
EVH,2018,Brazil,1578984,1,115702.14,0
EVH,2018,Brazil,1688961,1,6527.98,0.9
EVH,2018,Brazil,1983837,1,1062.39,0.3
EVH,2018,Brazil,2080075,4,2554158.18,817.7
EVH,2018,Brazil,2394594,4,339107.64,233.22
EVH,2018,Brazil,2395640,3,1137281.48,438
EVH,2018,Brazil,2832002,1,22246.27,8.1
EVH,2018,Brazil,3153887,1,3824.83,0.36
EVH,2018,Brazil,3156657,2,343896.55,47.438
EVH,2018,Brazil,3196452,1,3858.86,2
EVH,2018,Brazil,3412054,1,1855914.62,710
EVH,2018,Brazil,3412055,2,349619.66,257.48
EVH,2018,Brazil,4779131,1,12759.84,1.2
EVH,2018,Brazil,4993523,7,1715911.27,1166.712
EVH,2018,Brazil,4995689,1,11963.04,5.4
EVH,2018,Brazil,#,2,522.07,0.8
EVH,2018,Brazil,#,2,41509.11,0
EVH,2018,Brazil,#VALUE!,0,118909.36,82.42
EVH,2018,Chile,394393,6,3178249.24,713.55
EVH,2018,Chile,964572,1,241365.44,27
EVH,2018,Chile,968572,3,559735.9,54.636
EVH,2018,Chile,973552,1,103881.7,10.8
EVH,2018,Chile,1126235,1,3179239.86,1066.5
EVH,2018,Chile,1525969,3,762159.2,245.875
EVH,2018,Chile,1950081,1,89625.16,9
EVH,2018,Chile,2074724,3,137270.19,14.4
EVH,2018,Chile,2074726,2,1976371.88,208.8
EVH,2018,Chile,2074733,1,131252.93,13.5
EVH,2018,Chile,2074756,3,212178.01,19.8
EVH,2018,Chile,2074771,2,4184594.9,485.1
EVH,2018,Chile,2419245,1,89561.12,30
EVH,2018,Chile,3296271,1,2372924.52,281.7
EVH,2018,Chile,3831263,2,4343064.61,547.2
EVH,2018,Chile,4140759,1,8833.67,0.816
EVH,2018,Chile,4877970,1,791.75,0.1
EVH,2018,Chile,5199108,1,6556.59,1.8
EVH,2018,Chile,5359763,1,5802.94,0.9
EVH,2018,Chile,5420658,1,6671.72,0.9
EVH,2018,Chile,#VALUE!,0,2310792.71,293.7
EVH,2018,Colombia,972102,1,65584.65,25.2
EVH,2018,Colombia,1605514,1,85574.85,32.4
EVH,2018,Colombia,3340780,1,3650,1
EVH,2018,Peru,182730,1,373286.7,140
EVH,2018,Peru,528737,1,9919.65,2.7
EVH,2018,Peru,605142,1,46749.76,14.1
EVH,2018,Peru,757112,4,986936.02,97.2
EVH,2018,Peru,779145,1,816.1,0.4
EVH,2018,Peru,1018045,2,184031.06,43.8
EVH,2018,Peru,1093526,3,947085.49,508.4
EVH,2018,Peru,1104768,1,39216.75,18.2
EVH,2018,Peru,1115319,2,96412.35,38.8
EVH,2018,Peru,1123748,3,56381.07,18
EVH,2018,Peru,1124900,3,44143.01,11.02
EVH,2018,Peru,1941214,1,40064.68,15
EVH,2018,Peru,2087035,3,77380.53,25.2
EVH,2018,Peru,2140794,1,480535.45,150
EVH,2018,Peru,3068773,1,9194.67,2.9
EVH,2018,Peru,3914333,1,6721.9,0.72
EVH,2018,Peru,5121274,1,7949.83,0.9
EVH,2018,Peru,5280823,1,11847.78,6
EVH,2018,Venezuela,3401657,1,94861.12,16
EVH,2019,Argentina,553576,1,1960.53,0.175
EVH,2019,Argentina,1609378,2,47561.31,18
EVH,2019,Bolivia,3147846,1,17638.6,1.8
EVH,2019,Bolivia,4550519,1,81179.43,8.1
EVH,2019,Brazil,166092,1,24651.81,6.6
EVH,2019,Brazil,943010,2,184782.39,55.925
EVH,2019,Brazil,1037838,2,43984.41,13.6
EVH,2019,Brazil,1043091,1,145153.57,13.056
EVH,2019,Brazil,1578984,1,121064.2,0
EVH,2019,Brazil,1893391,1,172260,54
EVH,2019,Brazil,2080075,4,2189317.27,930.272
EVH,2019,Brazil,2395640,1,60291.89,22.4
EVH,2019,Brazil,2675963,1,3830.48,1.02
EVH,2019,Brazil,2832002,1,43940.1,16.2
EVH,2019,Brazil,3156657,1,302040.06,35.86
EVH,2019,Brazil,3412053,1,4910.94,1.8
EVH,2019,Brazil,3412054,1,1982666.24,716
EVH,2019,Brazil,3412055,2,461397.53,318.02
EVH,2019,Brazil,4107045,1,191237.33,49.6
EVH,2019,Brazil,4335116,1,12935.43,4.8
EVH,2019,Brazil,4343253,1,45274.01,16.8
EVH,2019,Brazil,4993523,5,1951331.1,1190.29
EVH,2019,Brazil,5933795,1,6880.98,2.7
EVH,2019,Brazil,#,1,22523.32,9.025
EVH,2019,Chile,394393,6,2116781.66,475.35
EVH,2019,Chile,964572,1,302247.19,31.5
EVH,2019,Chile,968572,3,584862.56,51.828
EVH,2019,Chile,1525969,4,3958137.78,1231.8
EVH,2019,Chile,1950081,1,106869.61,9.9
EVH,2019,Chile,2074724,3,101063.1,9.9
EVH,2019,Chile,2074733,1,110932.37,10.8
EVH,2019,Chile,2074756,3,274464.13,24.3
EVH,2019,Chile,2074771,2,4271858.25,476.8
EVH,2019,Chile,2419245,2,451331.94,46.8
EVH,2019,Chile,3296271,1,1228326.49,138.6
EVH,2019,Chile,3831263,2,7688336.57,910.8
EVH,2019,Chile,4140759,1,9572.22,0.816
EVH,2019,Chile,5547345,3,261413.85,26.1
EVH,2019,Chile,5793290,2,6326.31,1.988
EVH,2019,Chile,#VALUE!,0,1496066.65,166.688
EVH,2019,Colombia,1605514,1,38597.32,13.5
EVH,2019,Ecuador,5645313,4,105453.44,39.95
EVH,2019,Peru,182730,1,353109.37,127.2
EVH,2019,Peru,303320,1,6649.15,0.9
EVH,2019,Peru,605142,2,422452.22,112.5
EVH,2019,Peru,757112,2,578304.97,56.7
EVH,2019,Peru,942897,1,3076.36,0.9
EVH,2019,Peru,1018045,2,202916.07,45.6
EVH,2019,Peru,1088303,1,540.61,0.2
EVH,2019,Peru,1093526,2,784100.85,398.7
EVH,2019,Peru,1103195,1,2865.86,1.2
EVH,2019,Peru,1104768,1,7621.53,3.2
EVH,2019,Peru,1115319,4,112266.76,45.4
EVH,2019,Peru,1123748,3,64801.44,19.993
EVH,2019,Peru,1124900,2,13138.9,3.28
EVH,2019,Peru,1941214,1,45840.58,16.2
EVH,2019,Peru,2087035,2,102974.07,34.3
EVH,2019,Peru,2140794,1,668156.64,180
EVH,2019,Peru,2473157,1,577.08,0.2
EVH,2019,Peru,2979192,1,1226.77,0.4
EVH,2019,Peru,3068773,1,3157.92,0.9
EVH,2019,Peru,3914333,1,6736.43,0.672
EVH,2019,Uruguay,1609378,3,95715.55,40.5
EVH,2020,Argentina,553576,1,7167.43,3.4
EVH,2020,Argentina,1609378,2,307772.6,135.6
EVH,2020,Argentina,6156354,1,2616.65,0
EVH,2020,Bolivia,1958916,1,4386.79,0.9
EVH,2020,Bolivia,4550519,1,160924.21,15.3
EVH,2020,Brazil,166092,1,40525.78,10.8
EVH,2020,Brazil,943010,2,260701.02,96.284
EVH,2020,Brazil,1037838,3,135317.13,51.2
EVH,2020,Brazil,1578984,1,118762.87,0
EVH,2020,Brazil,1648308,1,2029.32,0.9
EVH,2020,Brazil,1688961,1,5196.2,0.9
EVH,2020,Brazil,1893391,1,223938,70.2
EVH,2020,Brazil,2080075,4,1350332.11,574.078
EVH,2020,Brazil,2190830,1,11473.85,4
EVH,2020,Brazil,2395640,2,349300.75,135.2
EVH,2020,Brazil,2832002,2,155382.13,48.96
EVH,2020,Brazil,3156657,1,78658.07,9.78
EVH,2020,Brazil,3156973,2,440905.71,126.72
EVH,2020,Brazil,4335116,2,90920.06,35.2
EVH,2020,Brazil,4343253,2,313148.46,120.8
EVH,2020,Brazil,4993523,7,3123820.29,1965.58
EVH,2020,Brazil,5978424,6,2022757.75,1057.688
EVH,2020,Brazil,6203552,1,2600.55,1.375
EVH,2020,Brazil,6211743,1,2096.56,0.7
EVH,2020,Chile,394393,7,1406838.45,296.85
EVH,2020,Chile,964572,1,114910.08,11.7
EVH,2020,Chile,968572,1,337081.19,29.376
EVH,2020,Chile,1126235,1,556040.97,200.25
EVH,2020,Chile,1525969,2,7313373.58,2354.25
EVH,2020,Chile,1950081,2,126718.14,22.2
EVH,2020,Chile,2074724,2,198907.39,18
EVH,2020,Chile,2074733,1,137514.79,13.5
EVH,2020,Chile,2074742,3,80667.06,8.1
EVH,2020,Chile,2074756,3,385424.4,36
EVH,2020,Chile,2074771,1,2571251.83,317.7
EVH,2020,Chile,2419245,2,412708.71,44.1
EVH,2020,Chile,3296271,1,1955633.07,235.8
EVH,2020,Chile,3831263,2,6753572.23,841.5
EVH,2020,Chile,3999997,1,40058.99,15
EVH,2020,Chile,4140759,1,19453.92,1.632
EVH,2020,Chile,5359763,1,33813.92,9
EVH,2020,Chile,#VALUE!,0,1754867.7,213.216
EVH,2020,Colombia,768354,1,632.85,0.025
EVH,2020,Colombia,1605514,1,38812.85,13.5
EVH,2020,Colombia,3340780,1,3320,1
EVH,2020,Colombia,6219619,2,11927.32,1.65
EVH,2020,Ecuador,5645313,3,300083.51,111
EVH,2020,Peru,182730,1,107503.5,36
EVH,2020,Peru,605142,3,668473.89,189.9
EVH,2020,Peru,1018045,1,47243.26,12
EVH,2020,Peru,1062405,4,351761.99,146.425
EVH,2020,Peru,1093526,1,532432.87,288
EVH,2020,Peru,1104768,1,9279.74,3.8
EVH,2020,Peru,1115319,3,113971.33,41.3
EVH,2020,Peru,1941214,1,22580.87,7.5
EVH,2020,Peru,2140794,1,856430.83,240
EVH,2020,Peru,2190791,1,20187.14,5.6
EVH,2020,Peru,2611905,1,2358.71,0.9
EVH,2020,Peru,6215337,1,8186.7,0.9
EVI,2018,Argentina,572555,10,760331.1,2395.50012
EVI,2018,Brazil,10391,3,1395375.63,3027.53384
EVI,2018,Brazil,167422,1,251019.15,688.5
EVI,2018,Brazil,235930,1,73507.35,168
EVI,2018,Brazil,572555,5,72873.65,183.43584
EVI,2018,Brazil,1043140,1,156134.43,382.5
EVI,2018,Brazil,1048734,1,32325.44,60.01128
EVI,2018,Brazil,2181592,2,2566121.76,6705.5
EVI,2018,Brazil,2475706,2,130704.23,258.552
EVI,2018,Brazil,5081831,1,1841.91,4
EVI,2018,Brazil,5326432,1,34066.34,60.01128
EVI,2018,Colombia,572555,5,1191274.39,3862.431
EVI,2018,Colombia,971406,1,45776.05,88
EVI,2018,Peru,572555,2,299025.18,854.55
EVI,2018,Uruguay,953423,2,174873.63,528.592
EVI,2019,Argentina,572555,9,759624.87,2314.644368
EVI,2019,Argentina,952192,1,209169.06,602.372
EVI,2019,Brazil,10391,4,1876059.76,3517.58384
EVI,2019,Brazil,167422,1,292552.09,765
EVI,2019,Brazil,235930,1,106282.46,199.5
EVI,2019,Brazil,572555,5,364561.11,871.02016
EVI,2019,Brazil,1043140,1,66352.7,153
EVI,2019,Brazil,2181592,2,2676310.51,6688
EVI,2019,Brazil,2475706,2,88256.46,160.21152
EVI,2019,Brazil,5326432,1,102224.1,201.46644
EVI,2019,Colombia,572555,4,1158582.01,3650.75
EVI,2019,Colombia,971406,1,59166.73,110
EVI,2019,Ecuador,572555,2,110504.45,339.75
EVI,2019,Peru,572555,2,484745.86,1356.6
EVI,2019,Uruguay,953423,2,120385.49,331.87
EVI,2020,Argentina,572555,5,614203.21,2036.5898
EVI,2020,Argentina,952192,1,354859.54,785.172
EVI,2020,Bolivia,4991732,1,11063.51,25.5
EVI,2020,Brazil,10391,4,2493709.73,4664.82612
EVI,2020,Brazil,167422,1,224504.5,637.5
EVI,2020,Brazil,235930,1,98573.85,164.85
EVI,2020,Brazil,572555,6,270180.23,729.71224
EVI,2020,Brazil,1043140,1,11141.49,25.5
EVI,2020,Brazil,2181592,2,2336682.81,6292
EVI,2020,Brazil,2475706,1,75831.33,120.90456
EVI,2020,Brazil,2960460,1,527.13,3.402
EVI,2020,Brazil,5326432,1,102703.68,207.1818
EVI,2020,Colombia,572555,6,1111957.53,3849.3652
EVI,2020,Colombia,971406,1,12152.57,22
EVI,2020,Ecuador,572555,3,263843.71,861.425
EVI,2020,Peru,572555,2,230942.34,771
EVI,2020,Uruguay,953423,2,169779.92,433.8056
EVJ,2018,Argentina,76959,2,70683.75,3.85
EVJ,2018,Argentina,195530,7,50291.46,4.68
EVJ,2018,Argentina,748445,3,153618.11,29.93
EVJ,2018,Argentina,953631,2,9436.29,0.37
EVJ,2018,Argentina,959052,1,61731.43,21
EVJ,2018,Argentina,1026052,2,8066.77,0.15
EVJ,2018,Argentina,1688152,1,3377.38,0.96
EVJ,2018,Argentina,1688381,5,53527.81,5.74
EVJ,2018,Argentina,3106797,11,179201.85,13.19
EVJ,2018,Argentina,4389261,1,37557.28,12.96
EVJ,2018,Argentina,4887812,1,15424.29,3.6
EVJ,2018,Argentina,5010999,2,12005.75,1.33
EVJ,2018,Argentina,5068514,1,12057.81,1.52
EVJ,2018,Brazil,149759,20,594766.11,132.977
EVJ,2018,Brazil,265969,8,82259.15,10.07
EVJ,2018,Brazil,905732,2,13004.69,1.92
EVJ,2018,Brazil,914773,4,2252335.56,644.35
EVJ,2018,Brazil,1035065,1,5496.16,2
EVJ,2018,Brazil,1039025,1,6660.15,0.76
EVJ,2018,Brazil,1039993,2,153242.56,35.72
EVJ,2018,Brazil,1040282,1,27897.97,3.42
EVJ,2018,Brazil,1042736,2,90726.44,40.46
EVJ,2018,Brazil,1043427,1,9177.03,1.2698
EVJ,2018,Brazil,1043960,1,7736.01,0.4
EVJ,2018,Brazil,1048678,2,1680878.49,619.834623
EVJ,2018,Brazil,1054668,9,823014.4,101.03
EVJ,2018,Brazil,1078309,6,169684.9,20.09
EVJ,2018,Brazil,1113249,2,83974.11,13.6
EVJ,2018,Brazil,1124527,3,114071.85,18.29
EVJ,2018,Brazil,1254685,2,354173.93,54.42768
EVJ,2018,Brazil,1683714,8,216350.86,16.49
EVJ,2018,Brazil,1689396,24,564765.37,117.452
EVJ,2018,Brazil,1808014,4,79349.65,8.87
EVJ,2018,Brazil,2048413,6,121855.53,7.98
EVJ,2018,Brazil,2080084,4,1691398.93,578.552
EVJ,2018,Brazil,2210515,1,4026.07,0.38
EVJ,2018,Brazil,3153655,12,280531.61,22.161
EVJ,2018,Brazil,3328191,2,89599.68,13.76889
EVJ,2018,Brazil,4333313,2,14766.41,3.996
EVJ,2018,Brazil,4669799,4,112214.86,5.34
EVJ,2018,Chile,1107072,1,4309.13,1.6
EVJ,2018,Chile,3251051,6,340097.36,52.13
EVJ,2018,Chile,5342969,1,6671.07,0.45
EVJ,2018,Colombia,973599,1,115999.8,28.116
EVJ,2018,Colombia,1082239,3,179072.48,28.04
EVJ,2018,Colombia,1435425,1,3092.85,0.8
EVJ,2018,Colombia,1534572,5,62164.33,7.79
EVJ,2018,Colombia,1688422,3,178212.65,23.48
EVJ,2018,Colombia,4701677,1,15030.7,2.8
EVJ,2018,Ecuador,2346312,1,4173.94,0.76
EVJ,2018,Peru,339103,3,139695.23,17.85
EVJ,2019,Argentina,76959,1,64415.01,3.25
EVJ,2019,Argentina,195530,7,68736.84,6.88
EVJ,2019,Argentina,748445,3,396508.84,64.96
EVJ,2019,Argentina,953631,4,25685.91,0.901
EVJ,2019,Argentina,959052,1,173010,65
EVJ,2019,Argentina,1094535,1,70530.18,12
EVJ,2019,Argentina,1688381,3,25333.67,2.68
EVJ,2019,Argentina,2358245,1,17496.92,0.86
EVJ,2019,Argentina,3106797,9,180144.23,11.36
EVJ,2019,Argentina,3480321,1,12326.31,1.04
EVJ,2019,Argentina,4887812,1,31628.8,7.2
EVJ,2019,Argentina,5010999,1,5241.73,0.38
EVJ,2019,Argentina,5068514,4,73452.78,15.74
EVJ,2019,Argentina,5787547,1,1804.97,0.19
EVJ,2019,Brazil,10391,1,4156.13,0.72
EVJ,2019,Brazil,149759,11,164851.81,25.388
EVJ,2019,Brazil,265969,1,14367.49,3.4
EVJ,2019,Brazil,905732,2,25549.42,2.36
EVJ,2019,Brazil,914773,4,2617418.47,741.18
EVJ,2019,Brazil,1035065,1,4440.04,1.6
EVJ,2019,Brazil,1039025,1,13297.89,1.52
EVJ,2019,Brazil,1039993,2,212669.52,45.6
EVJ,2019,Brazil,1043427,1,95401.32,11.6096
EVJ,2019,Brazil,1043960,1,8189.83,0.4
EVJ,2019,Brazil,1048678,2,2139455.58,780.428494
EVJ,2019,Brazil,1054668,5,810036.62,90.04
EVJ,2019,Brazil,1078309,7,174813.1,15.654
EVJ,2019,Brazil,1113249,2,32345.4,3.44
EVJ,2019,Brazil,1124527,3,84062.08,16.972
EVJ,2019,Brazil,1254685,2,110512.51,11.75264
EVJ,2019,Brazil,1683714,6,164097.98,8.74
EVJ,2019,Brazil,1689396,22,755879.8,144.296
EVJ,2019,Brazil,1808014,4,137478.63,6.02
EVJ,2019,Brazil,2048413,5,129079.17,7.38
EVJ,2019,Brazil,2080084,4,2543261.48,650.616
EVJ,2019,Brazil,2210515,1,5307.79,0.45
EVJ,2019,Brazil,3153655,6,204110.08,15.3
EVJ,2019,Brazil,3328191,3,98958.08,12.31842
EVJ,2019,Brazil,5260560,1,40738.9,8.64
EVJ,2019,Brazil,5529187,1,4950.5,0.68
EVJ,2019,Chile,1107072,1,4302.12,1.6
EVJ,2019,Chile,1688410,1,978.58,0.19
EVJ,2019,Chile,3251051,7,197951.53,27.66
EVJ,2019,Chile,5456083,1,5064.45,0.68
EVJ,2019,Colombia,973599,1,71227.2,18.744
EVJ,2019,Colombia,1120630,1,4501.33,0.6
EVJ,2019,Colombia,1435425,2,8009.69,2.275
EVJ,2019,Colombia,1534572,2,10064.36,1.36
EVJ,2019,Colombia,1688422,3,259332.46,33.89
EVJ,2019,Colombia,4701677,1,2224.89,0.4
EVJ,2019,Ecuador,2346312,1,8920.5,1.52
EVJ,2019,Peru,339103,5,240804.92,29.14
EVJ,2019,Peru,2273092,1,11748.57,0.76
EVJ,2019,Peru,5770231,1,31845.76,4.128
EVJ,2020,Argentina,76959,1,59077.03,2.95
EVJ,2020,Argentina,195530,4,32887.34,3.69
EVJ,2020,Argentina,748445,2,330055.03,56.88
EVJ,2020,Argentina,953631,3,11674.55,0.459
EVJ,2020,Argentina,959202,1,2307.08,0.2
EVJ,2020,Argentina,1688381,7,89956.28,7.34
EVJ,2020,Argentina,2358245,1,17939.14,0.86
EVJ,2020,Argentina,3106797,7,82687.48,5.62
EVJ,2020,Argentina,4887812,1,53452.46,12.24
EVJ,2020,Argentina,5068514,3,89124.33,8.09
EVJ,2020,Argentina,5787547,4,41657.97,5.19
EVJ,2020,Brazil,10391,1,13082.16,2.16
EVJ,2020,Brazil,149759,15,143905.13,23.506
EVJ,2020,Brazil,433207,1,8641.2,0.45
EVJ,2020,Brazil,905732,1,7720.66,0.55
EVJ,2020,Brazil,914773,3,1779479,517.65
EVJ,2020,Brazil,1035065,1,2342.15,0.8
EVJ,2020,Brazil,1039025,1,6264.35,0.76
EVJ,2020,Brazil,1039993,2,244991.99,52.06
EVJ,2020,Brazil,1043427,2,72057.1,9.63732
EVJ,2020,Brazil,1043960,3,37372.92,4.8144
EVJ,2020,Brazil,1048678,2,2237108.39,965.626788
EVJ,2020,Brazil,1054668,5,441361.48,53.72
EVJ,2020,Brazil,1078309,7,163132.72,14.98
EVJ,2020,Brazil,1124527,2,112296.23,20.496
EVJ,2020,Brazil,1254685,2,371595.64,38.99712
EVJ,2020,Brazil,1683714,3,117300.76,5.62
EVJ,2020,Brazil,1689396,23,542564.96,79.141
EVJ,2020,Brazil,1808014,6,100472.67,4.69
EVJ,2020,Brazil,2048413,6,123270.61,8.886
EVJ,2020,Brazil,2080084,5,1638706.05,472.6
EVJ,2020,Brazil,2144984,1,59908.81,7.2
EVJ,2020,Brazil,3153655,10,246090.83,18.162
EVJ,2020,Brazil,3328191,1,45135.64,5.8968
EVJ,2020,Brazil,4783059,1,14061.11,2.0088
EVJ,2020,Brazil,5260560,1,122221.4,26.46
EVJ,2020,Brazil,6005130,1,52305.56,6.26646
EVJ,2020,Brazil,#,1,1699.8,0
EVJ,2020,Chile,1107072,1,3965.69,1.6
EVJ,2020,Chile,1688410,1,1777.2,0.38
EVJ,2020,Chile,3251051,6,180993.97,29
EVJ,2020,Colombia,768354,3,6831.17,1.1
EVJ,2020,Colombia,1120630,1,8527.39,1.2
EVJ,2020,Colombia,1435425,2,5504.92,1.7
EVJ,2020,Colombia,1534572,2,7879.41,1.06
EVJ,2020,Colombia,1688422,4,295537.91,40.86
EVJ,2020,Ecuador,4040751,1,4365.66,0.68
EVJ,2020,Peru,339103,2,114742.94,14.02
EVK,2018,Argentina,27810,2,120827.1,39.6
EVK,2018,Argentina,73251,1,5490.72,0.8
EVK,2018,Argentina,929108,2,59423.77,7.46
EVK,2018,Argentina,952308,1,2540.05,0.18
EVK,2018,Argentina,952717,2,193825.56,43.38
EVK,2018,Argentina,953054,8,87902.41,13.07
EVK,2018,Argentina,953525,2,9706.87,1.42
EVK,2018,Argentina,959625,7,619894.73,92.65
EVK,2018,Argentina,1016850,1,110355.5,9
EVK,2018,Argentina,1061802,1,5009.29,0.3
EVK,2018,Argentina,1062640,10,4843412.31,980.712
EVK,2018,Argentina,1091372,2,4328.14,0.4
EVK,2018,Argentina,1122473,2,2270.83,0.28
EVK,2018,Argentina,1126364,2,14057.17,1.8
EVK,2018,Argentina,1931747,1,18627.5,1.6
EVK,2018,Argentina,3062369,1,896.9,0.125
EVK,2018,Argentina,3106797,5,67813.05,8.16
EVK,2018,Argentina,3935985,2,3811,0.54
EVK,2018,Argentina,4389261,2,505620.45,57.6
EVK,2018,Brazil,67287,1,1818.96,0.3
EVK,2018,Brazil,914112,2,140214.62,29.4
EVK,2018,Brazil,1033000,1,3754.95,0.5
EVK,2018,Brazil,1034513,9,376902.84,76.32
EVK,2018,Brazil,1036071,1,186361.07,42.51
EVK,2018,Brazil,1036964,1,22567.03,1.54
EVK,2018,Brazil,1038439,5,1452607.81,425.4
EVK,2018,Brazil,1038988,1,1082.02,0.16
EVK,2018,Brazil,1039934,2,339254.08,49.68
EVK,2018,Brazil,1039935,32,13034943.71,1739.122
EVK,2018,Brazil,1040860,2,86551.49,12.88
EVK,2018,Brazil,1041984,1,2480.17,0.48
EVK,2018,Brazil,1042061,4,628506.3,137.8
EVK,2018,Brazil,1048706,4,125851.88,24.8
EVK,2018,Brazil,1049233,4,53650.55,8.14
EVK,2018,Brazil,1064101,1,984.2,0.1
EVK,2018,Brazil,1088135,2,2318.73,0.26
EVK,2018,Brazil,1098280,6,265755.06,57.56
EVK,2018,Brazil,1102232,4,92808,15.1
EVK,2018,Brazil,1107248,1,693.7,0.1
EVK,2018,Brazil,1113249,1,2899.33,0.52
EVK,2018,Brazil,1114183,4,66618.85,18.4
EVK,2018,Brazil,1124186,2,103070.63,21
EVK,2018,Brazil,1258550,1,22361.78,3.4
EVK,2018,Brazil,1688763,1,15721.1,3.16
EVK,2018,Brazil,1689101,1,7715.67,1.52
EVK,2018,Brazil,1689396,15,652789.75,93.168
EVK,2018,Brazil,1999686,2,26641.89,5.7
EVK,2018,Brazil,2237822,1,1718.95,0.16
EVK,2018,Brazil,2267536,1,49372.68,12
EVK,2018,Brazil,2411897,2,196985.63,46.62
EVK,2018,Brazil,2921540,4,12692.02,2.38
EVK,2018,Brazil,3183122,1,404869.3,88
EVK,2018,Brazil,4049375,1,1259.69,0.08
EVK,2018,Brazil,4252968,1,10791.67,2.4
EVK,2018,Brazil,5145533,1,18415.68,1.2
EVK,2018,Chile,967725,2,83714.31,20.8
EVK,2018,Colombia,843986,3,9801.56,2
EVK,2018,Colombia,3194484,2,17386.45,3.6
EVK,2018,Colombia,5033261,1,2190.71,0.4
EVK,2018,Ecuador,1830088,1,5727.82,1.2
EVK,2018,Peru,1126521,1,10436.58,0.36
EVK,2018,Peru,4410881,3,24127.95,5.04
EVK,2018,Peru,4475104,2,22316.56,4.8
EVK,2018,Peru,4702091,2,19004.78,3.6
EVK,2019,Argentina,27810,1,81166.96,27
EVK,2019,Argentina,952308,1,6532.67,1.2
EVK,2019,Argentina,952717,1,52474.47,12
EVK,2019,Argentina,953054,6,76055.26,10.92
EVK,2019,Argentina,953525,5,125501.57,22.2
EVK,2019,Argentina,959625,6,332940.19,50.9
EVK,2019,Argentina,1061802,1,3380.4,0.16
EVK,2019,Argentina,1062640,10,4665435.82,892.11
EVK,2019,Argentina,1122473,1,1800.79,0.22
EVK,2019,Argentina,1126364,1,47544.93,6.1
EVK,2019,Argentina,1931747,1,9541.66,1.6
EVK,2019,Argentina,3062369,3,3501.38,0.48
EVK,2019,Argentina,3106797,5,72574.27,8.18
EVK,2019,Argentina,3935985,1,1492.31,0.2
EVK,2019,Argentina,4389261,2,373576.64,39.6
EVK,2019,Brazil,914112,5,264764.24,62.98
EVK,2019,Brazil,1034513,9,682351.96,142.06
EVK,2019,Brazil,1036071,1,61674.07,16.35
EVK,2019,Brazil,1038439,6,1584283.36,402.51
EVK,2019,Brazil,1039934,2,316747.07,43.92
EVK,2019,Brazil,1039935,23,12238292.17,1378.142
EVK,2019,Brazil,1040860,3,85144.63,11.16
EVK,2019,Brazil,1041984,5,210015.21,41.88
EVK,2019,Brazil,1042061,2,855355.02,170.72
EVK,2019,Brazil,1043513,1,4923.16,1
EVK,2019,Brazil,1048706,1,11401.9,2.4
EVK,2019,Brazil,1049233,4,49559.52,7.44
EVK,2019,Brazil,1064788,2,42748.91,1.2
EVK,2019,Brazil,1098280,6,169243.15,34.24
EVK,2019,Brazil,1102232,4,85164.69,14.84
EVK,2019,Brazil,1107248,1,612.61,0.08
EVK,2019,Brazil,1114183,1,33653.93,8
EVK,2019,Brazil,1124186,3,404565.77,84.29
EVK,2019,Brazil,1254691,1,47817.11,6.8
EVK,2019,Brazil,1688763,4,39977.82,7.56
EVK,2019,Brazil,1689101,2,12262.34,2.46
EVK,2019,Brazil,1689396,18,873650.32,96.281
EVK,2019,Brazil,1999686,3,113269.63,25.54
EVK,2019,Brazil,2267536,1,137305.99,36
EVK,2019,Brazil,2411897,5,261592.7,58.06
EVK,2019,Brazil,2775509,1,1876.78,0.22
EVK,2019,Brazil,2790444,1,7305.92,31.944
EVK,2019,Brazil,2921540,5,29598.12,5.5
EVK,2019,Brazil,3183122,2,280838.94,62
EVK,2019,Brazil,3372726,1,1848.03,0
EVK,2019,Brazil,5145533,1,9453.33,0.6
EVK,2019,Brazil,5544970,1,85383.23,12.8
EVK,2019,Brazil,#,1,1073.18,0
EVK,2019,Brazil,#VALUE!,0,1848.03,0
EVK,2019,Chile,695077,3,387123.97,106
EVK,2019,Colombia,843986,1,3184.77,0.8
EVK,2019,Colombia,3194484,2,23159.7,4.8
EVK,2019,Colombia,4081588,2,13741.09,2.4
EVK,2019,Ecuador,1830088,1,12741.88,2.8
EVK,2019,Peru,1126521,1,5190.02,0.1695
EVK,2019,Peru,4475104,1,9889.21,2.4
EVK,2019,Peru,4702091,1,11211.66,2.4
